step,error
12593,0.0887802
12594,0.0887512
12595,0.0887216
12596,0.0886952
12597,0.0886645
12598,0.088636
12599,0.088612
12600,0.0885818
12601,0.0885583
12602,0.0885297
12603,0.0885065
12604,0.0884765
12605,0.0884545
12606,0.0884301
12607,0.0884024
12608,0.0883794
12609,0.088351
12610,0.0883214
12611,0.0882993
12612,0.0882708
12613,0.0882474
12614,0.0882205
12615,0.0881942
12616,0.088169
12617,0.0881452
12618,0.0881184
12619,0.0880903
12620,0.0880627
12621,0.0880376
12622,0.0880067
12623,0.0879778
12624,0.0879534
12625,0.0879249
12626,0.087898
12627,0.0878696
12628,0.0878419
12629,0.0878185
12630,0.0877886
12631,0.0877623
12632,0.0877374
12633,0.0877104
12634,0.0876831
12635,0.0876599
12636,0.0876329
12637,0.0876036
12638,0.087575
12639,0.087547
12640,0.087521
12641,0.0874943
12642,0.0874662
12643,0.0874438
12644,0.087416
12645,0.0873932
12646,0.0873664
12647,0.0873361
12648,0.0873114
12649,0.0872808
12650,0.0872536
12651,0.087224
12652,0.0871996
12653,0.0871729
12654,0.0871458
12655,0.0871191
12656,0.087096
12657,0.087065
12658,0.0870419
12659,0.0870133
12660,0.0869901
12661,0.0869594
12662,0.0869365
12663,0.0869104
12664,0.0868839
12665,0.0868558
12666,0.0868286
12667,0.086798
12668,0.0867721
12669,0.0867481
12670,0.0867208
12671,0.0866913
12672,0.0866629
12673,0.0866395
12674,0.0866097
12675,0.0865852
12676,0.0865608
12677,0.0865357
12678,0.0865123
12679,0.0864854
12680,0.0864609
12681,0.0864325
12682,0.0864076
12683,0.0863807
12684,0.0863576
12685,0.086328
12686,0.0862973
12687,0.0862729
12688,0.0862434
12689,0.0862208
12690,0.0861903
12691,0.0861599
12692,0.0861379
12693,0.0861158
12694,0.0860905
12695,0.0860638
12696,0.0860355
12697,0.0860056
12698,0.0859795
12699,0.0859572
12700,0.0859348
12701,0.0859042
12702,0.0858744
12703,0.0858456
12704,0.0858228
12705,0.0857943
12706,0.0857635
12707,0.0857382
12708,0.0857165
12709,0.0856934
12710,0.0856638
12711,0.0856393
12712,0.0856099
12713,0.0855868
12714,0.0855578
12715,0.0855274
12716,0.085497
12717,0.0854683
12718,0.0854447
12719,0.0854159
12720,0.0853865
12721,0.0853637
12722,0.0853355
12723,0.0853058
12724,0.0852826
12725,0.0852518
12726,0.0852268
12727,0.0851974
12728,0.0851676
12729,0.0851388
12730,0.085109
12731,0.0850787
12732,0.0850504
12733,0.0850217
12734,0.0849937
12735,0.0849645
12736,0.0849386
12737,0.0849108
12738,0.0848879
12739,0.0848619
12740,0.084833
12741,0.0848026
12742,0.0847743
12743,0.0847471
12744,0.0847246
12745,0.0846985
12746,0.084672
12747,0.0846502
12748,0.084627
12749,0.084599
12750,0.08457
12751,0.0845396
12752,0.0845107
12753,0.0844847
12754,0.0844555
12755,0.0844255
12756,0.0843996
12757,0.0843769
12758,0.0843484
12759,0.084324
12760,0.0842945
12761,0.084267
12762,0.0842435
12763,0.0842167
12764,0.084192
12765,0.0841625
12766,0.0841379
12767,0.0841094
12768,0.0840831
12769,0.0840573
12770,0.0840344
12771,0.0840106
12772,0.0839853
12773,0.0839561
12774,0.0839272
12775,0.0839011
12776,0.0838771
12777,0.083853
12778,0.0838267
12779,0.0838011
12780,0.0837713
12781,0.0837473
12782,0.0837223
12783,0.0836944
12784,0.0836664
12785,0.0836436
12786,0.0836166
12787,0.0835943
12788,0.0835704
12789,0.0835462
12790,0.0835211
12791,0.083499
12792,0.0834695
12793,0.0834427
12794,0.0834155
12795,0.0833924
12796,0.0833672
12797,0.0833376
12798,0.0833081
12799,0.0832789
12800,0.0832545
12801,0.083224
12802,0.0832024
12803,0.0831746
12804,0.0831456
12805,0.0831167
12806,0.0830944
12807,0.0830728
12808,0.0830511
12809,0.0830241
12810,0.0829985
12811,0.0829686
12812,0.0829396
12813,0.082911
12814,0.082884
12815,0.0828581
12816,0.0828285
12817,0.082806
12818,0.0827794
12819,0.082757
12820,0.0827318
12821,0.0827024
12822,0.0826793
12823,0.0826557
12824,0.0826304
12825,0.0826019
12826,0.0825769
12827,0.0825484
12828,0.082521
12829,0.0824975
12830,0.0824706
12831,0.082441
12832,0.0824177
12833,0.0823906
12834,0.0823641
12835,0.0823338
12836,0.0823087
12837,0.0822815
12838,0.0822511
12839,0.0822257
12840,0.082203
12841,0.0821774
12842,0.0821529
12843,0.0821231
12844,0.0821002
12845,0.0820708
12846,0.0820458
12847,0.0820243
12848,0.0819942
12849,0.0819648
12850,0.0819422
12851,0.0819176
12852,0.0818894
12853,0.0818651
12854,0.0818386
12855,0.0818163
12856,0.0817949
12857,0.0817655
12858,0.0817364
12859,0.0817091
12860,0.0816871
12861,0.0816619
12862,0.0816357
12863,0.0816117
12864,0.0815818
12865,0.0815516
12866,0.0815278
12867,0.0815034
12868,0.0814764
12869,0.0814527
12870,0.0814247
12871,0.0813967
12872,0.0813691
12873,0.0813389
12874,0.0813116
12875,0.0812828
12876,0.0812537
12877,0.0812237
12878,0.0811948
12879,0.081166
12880,0.081137
12881,0.0811072
12882,0.0810848
12883,0.0810582
12884,0.0810348
12885,0.0810074
12886,0.08098
12887,0.0809565
12888,0.0809303
12889,0.0809045
12890,0.0808756
12891,0.0808487
12892,0.0808198
12893,0.0807954
12894,0.0807665
12895,0.0807381
12896,0.0807138
12897,0.080692
12898,0.0806703
12899,0.0806411
12900,0.0806169
12901,0.0805886
12902,0.0805618
12903,0.0805321
12904,0.0805041
12905,0.080481
12906,0.0804529
12907,0.0804262
12908,0.0804036
12909,0.0803771
12910,0.0803523
12911,0.0803225
12912,0.0802967
12913,0.0802708
12914,0.0802448
12915,0.0802172
12916,0.080195
12917,0.0801728
12918,0.0801435
12919,0.0801165
12920,0.0800899
12921,0.0800621
12922,0.0800392
12923,0.0800144
12924,0.0799933
12925,0.0799633
12926,0.079941
12927,0.0799168
12928,0.0798953
12929,0.0798725
12930,0.0798497
12931,0.0798252
12932,0.0797958
12933,0.0797678
12934,0.079744
12935,0.0797169
12936,0.0796875
12937,0.0796577
12938,0.0796348
12939,0.0796133
12940,0.0795872
12941,0.079561
12942,0.079531
12943,0.0795013
12944,0.0794713
12945,0.0794454
12946,0.0794184
12947,0.0793965
12948,0.0793697
12949,0.0793437
12950,0.0793162
12951,0.0792937
12952,0.0792708
12953,0.0792419
12954,0.079216
12955,0.0791931
12956,0.0791643
12957,0.0791374
12958,0.0791116
12959,0.0790826
12960,0.0790544
12961,0.0790272
12962,0.0790042
12963,0.0789768
12964,0.0789521
12965,0.0789266
12966,0.0789028
12967,0.078879
12968,0.0788538
12969,0.0788285
12970,0.0788043
12971,0.078775
12972,0.0787454
12973,0.0787213
12974,0.0786924
12975,0.078663
12976,0.0786346
12977,0.078609
12978,0.0785879
12979,0.0785631
12980,0.0785336
12981,0.0785061
12982,0.0784801
12983,0.0784579
12984,0.0784317
12985,0.0784019
12986,0.0783778
12987,0.0783533
12988,0.0783266
12989,0.0782984
12990,0.0782753
12991,0.0782508
12992,0.0782257
12993,0.0782007
12994,0.0781709
12995,0.0781427
12996,0.078114
12997,0.0780904
12998,0.0780691
12999,0.0780456
13000,0.0780181
13001,0.0779936
13002,0.0779711
13003,0.077944
13004,0.0779168
13005,0.0778959
13006,0.0778694
13007,0.0778441
13008,0.0778186
13009,0.077792
13010,0.0777635
13011,0.0777386
13012,0.0777149
13013,0.0776908
13014,0.0776647
13015,0.0776365
13016,0.0776125
13017,0.0775839
13018,0.0775617
13019,0.0775327
13020,0.077506
13021,0.0774817
13022,0.0774584
13023,0.0774374
13024,0.0774097
13025,0.0773863
13026,0.0773582
13027,0.0773318
13028,0.077306
13029,0.0772776
13030,0.0772491
13031,0.0772263
13032,0.0772038
13033,0.0771743
13034,0.0771458
13035,0.0771174
13036,0.0770879
13037,0.0770631
13038,0.0770396
13039,0.0770144
13040,0.0769849
13041,0.0769633
13042,0.0769348
13043,0.0769116
13044,0.0768868
13045,0.0768623
13046,0.0768413
13047,0.0768139
13048,0.076791
13049,0.0767687
13050,0.0767422
13051,0.076714
13052,0.0766884
13053,0.07666
13054,0.0766317
13055,0.0766087
13056,0.0765872
13057,0.0765607
13058,0.0765326
13059,0.0765063
13060,0.0764814
13061,0.0764548
13062,0.0764269
13063,0.0764006
13064,0.0763742
13065,0.0763477
13066,0.076323
13067,0.0762969
13068,0.0762674
13069,0.0762404
13070,0.0762109
13071,0.0761817
13072,0.0761541
13073,0.0761257
13074,0.076103
13075,0.076081
13076,0.0760581
13077,0.0760351
13078,0.0760069
13079,0.0759821
13080,0.0759577
13081,0.0759329
13082,0.07591
13083,0.0758815
13084,0.0758583
13085,0.0758375
13086,0.075816
13087,0.0757921
13088,0.0757655
13089,0.075737
13090,0.0757083
13091,0.0756874
13092,0.075662
13093,0.0756352
13094,0.0756087
13095,0.0755874
13096,0.0755643
13097,0.0755437
13098,0.0755171
13099,0.0754941
13100,0.0754672
13101,0.0754407
13102,0.0754181
13103,0.0753936
13104,0.0753684
13105,0.0753439
13106,0.0753182
13107,0.0752913
13108,0.0752648
13109,0.0752408
13110,0.0752194
13111,0.0751901
13112,0.0751626
13113,0.075139
13114,0.0751108
13115,0.0750815
13116,0.0750577
13117,0.0750289
13118,0.0750051
13119,0.0749763
13120,0.0749484
13121,0.0749258
13122,0.0748968
13123,0.0748734
13124,0.0748451
13125,0.0748191
13126,0.0747951
13127,0.0747736
13128,0.0747476
13129,0.0747185
13130,0.0746948
13131,0.074672
13132,0.0746457
13133,0.0746203
13134,0.0745939
13135,0.0745727
13136,0.0745442
13137,0.0745223
13138,0.074495
13139,0.0744696
13140,0.0744445
13141,0.0744165
13142,0.0743912
13143,0.0743685
13144,0.0743468
13145,0.074323
13146,0.0743003
13147,0.0742754
13148,0.0742525
13149,0.0742268
13150,0.0742026
13151,0.0741817
13152,0.0741544
13153,0.0741306
13154,0.0741069
13155,0.0740808
13156,0.0740524
13157,0.0740257
13158,0.0739988
13159,0.0739738
13160,0.0739473
13161,0.0739269
13162,0.0739
13163,0.0738771
13164,0.0738517
13165,0.0738282
13166,0.0738046
13167,0.0737802
13168,0.0737554
13169,0.0737345
13170,0.073706
13171,0.0736776
13172,0.0736493
13173,0.073625
13174,0.0736032
13175,0.0735829
13176,0.0735558
13177,0.0735319
13178,0.0735071
13179,0.0734784
13180,0.07345
13181,0.0734223
13182,0.0734019
13183,0.0733755
13184,0.0733536
13185,0.0733299
13186,0.0733072
13187,0.0732863
13188,0.0732574
13189,0.0732289
13190,0.0732035
13191,0.0731772
13192,0.0731487
13193,0.0731262
13194,0.073098
13195,0.0730734
13196,0.073048
13197,0.0730256
13198,0.0729978
13199,0.072969
13200,0.0729461
13201,0.072919
13202,0.0728907
13203,0.072869
13204,0.0728473
13205,0.0728267
13206,0.0728049
13207,0.0727771
13208,0.0727529
13209,0.072727
13210,0.0726994
13211,0.0726761
13212,0.0726518
13213,0.0726241
13214,0.0725957
13215,0.07257
13216,0.0725482
13217,0.0725263
13218,0.0725001
13219,0.0724783
13220,0.0724572
13221,0.0724353
13222,0.0724079
13223,0.0723876
13224,0.0723636
13225,0.072337
13226,0.0723125
13227,0.0722842
13228,0.0722562
13229,0.072233
13230,0.072205
13231,0.0721832
13232,0.0721627
13233,0.0721353
13234,0.0721122
13235,0.0720902
13236,0.0720627
13237,0.0720382
13238,0.0720177
13239,0.0719952
13240,0.0719747
13241,0.0719469
13242,0.0719218
13243,0.0718972
13244,0.0718708
13245,0.0718461
13246,0.0718257
13247,0.0717981
13248,0.071772
13249,0.0717458
13250,0.0717257
13251,0.071699
13252,0.0716715
13253,0.0716442
13254,0.0716174
13255,0.0715952
13256,0.0715704
13257,0.0715483
13258,0.071527
13259,0.0715031
13260,0.0714783
13261,0.071458
13262,0.0714329
13263,0.0714077
13264,0.0713804
13265,0.0713529
13266,0.0713263
13267,0.0713002
13268,0.0712774
13269,0.0712505
13270,0.0712228
13271,0.0711996
13272,0.0711738
13273,0.0711498
13274,0.0711228
13275,0.0710998
13276,0.0710721
13277,0.0710449
13278,0.0710234
13279,0.0709985
13280,0.0709739
13281,0.0709525
13282,0.07093
13283,0.070907
13284,0.0708789
13285,0.0708505
13286,0.0708256
13287,0.0708014
13288,0.0707795
13289,0.0707537
13290,0.0707264
13291,0.0707002
13292,0.0706741
13293,0.0706506
13294,0.0706284
13295,0.0706038
13296,0.0705819
13297,0.0705539
13298,0.0705325
13299,0.070508
13300,0.0704817
13301,0.0704616
13302,0.0704346
13303,0.0704116
13304,0.0703875
13305,0.0703621
13306,0.0703365
13307,0.0703136
13308,0.0702898
13309,0.0702631
13310,0.0702359
13311,0.0702084
13312,0.0701806
13313,0.07016
13314,0.0701383
13315,0.0701109
13316,0.0700904
13317,0.0700642
13318,0.0700414
13319,0.0700189
13320,0.0699957
13321,0.0699746
13322,0.0699467
13323,0.0699267
13324,0.0699023
13325,0.0698806
13326,0.0698561
13327,0.06983
13328,0.0698089
13329,0.0697832
13330,0.0697617
13331,0.0697346
13332,0.0697088
13333,0.0696806
13334,0.0696593
13335,0.0696387
13336,0.0696135
13337,0.0695869
13338,0.0695633
13339,0.0695352
13340,0.0695104
13341,0.0694884
13342,0.0694611
13343,0.0694371
13344,0.0694143
13345,0.069394
13346,0.0693713
13347,0.0693479
13348,0.0693214
13349,0.069296
13350,0.0692704
13351,0.0692497
13352,0.0692233
13353,0.0691981
13354,0.0691772
13355,0.0691552
13356,0.0691286
13357,0.0691032
13358,0.0690756
13359,0.0690481
13360,0.0690258
13361,0.069005
13362,0.0689787
13363,0.0689511
13364,0.0689305
13365,0.0689031
13366,0.0688833
13367,0.0688575
13368,0.0688317
13369,0.0688081
13370,0.0687824
13371,0.0687606
13372,0.0687351
13373,0.0687105
13374,0.0686848
13375,0.0686571
13376,0.068632
13377,0.0686041
13378,0.0685813
13379,0.0685582
13380,0.0685331
13381,0.0685053
13382,0.0684812
13383,0.0684583
13384,0.0684333
13385,0.0684083
13386,0.0683834
13387,0.0683602
13388,0.0683385
13389,0.0683141
13390,0.0682917
13391,0.0682676
13392,0.0682423
13393,0.0682223
13394,0.0681989
13395,0.0681728
13396,0.0681453
13397,0.0681217
13398,0.0680981
13399,0.0680729
13400,0.068046
13401,0.0680255
13402,0.0679987
13403,0.0679745
13404,0.0679492
13405,0.0679248
13406,0.0679009
13407,0.067879
13408,0.0678548
13409,0.0678283
13410,0.0678032
13411,0.0677825
13412,0.0677561
13413,0.0677358
13414,0.0677119
13415,0.0676888
13416,0.0676632
13417,0.0676431
13418,0.067617
13419,0.0675899
13420,0.0675651
13421,0.067545
13422,0.0675218
13423,0.0675002
13424,0.0674796
13425,0.0674531
13426,0.0674257
13427,0.0674055
13428,0.0673837
13429,0.0673605
13430,0.0673348
13431,0.0673144
13432,0.0672903
13433,0.0672657
13434,0.0672408
13435,0.0672199
13436,0.0671994
13437,0.0671792
13438,0.067156
13439,0.067131
13440,0.067104
13441,0.0670845
13442,0.0670585
13443,0.0670329
13444,0.0670125
13445,0.0669908
13446,0.0669704
13447,0.0669442
13448,0.0669218
13449,0.0668951
13450,0.0668695
13451,0.0668426
13452,0.0668153
13453,0.0667949
13454,0.0667742
13455,0.0667541
13456,0.066727
13457,0.0667066
13458,0.0666857
13459,0.0666645
13460,0.0666405
13461,0.0666137
13462,0.0665916
13463,0.066572
13464,0.0665484
13465,0.0665214
13466,0.0665003
13467,0.0664758
13468,0.0664563
13469,0.0664317
13470,0.0664102
13471,0.0663832
13472,0.0663584
13473,0.0663392
13474,0.0663141
13475,0.0662885
13476,0.0662668
13477,0.066241
13478,0.0662168
13479,0.0661924
13480,0.0661674
13481,0.0661456
13482,0.0661219
13483,0.0660971
13484,0.0660743
13485,0.0660495
13486,0.066024
13487,0.0660016
13488,0.065976
13489,0.0659493
13490,0.0659253
13491,0.0659034
13492,0.0658774
13493,0.0658511
13494,0.065829
13495,0.065807
13496,0.0657812
13497,0.0657574
13498,0.0657308
13499,0.0657048
13500,0.0656844
13501,0.0656639
13502,0.0656383
13503,0.0656126
13504,0.0655921
13505,0.065569
13506,0.0655452
13507,0.0655223
13508,0.0655011
13509,0.0654813
13510,0.0654623
13511,0.0654358
13512,0.0654134
13513,0.0653898
13514,0.0653659
13515,0.0653403
13516,0.0653199
13517,0.0652982
13518,0.065278
13519,0.0652516
13520,0.0652305
13521,0.0652057
13522,0.0651848
13523,0.0651654
13524,0.0651418
13525,0.065118
13526,0.0650958
13527,0.0650738
13528,0.0650542
13529,0.0650328
13530,0.0650124
13531,0.0649914
13532,0.0649687
13533,0.0649422
13534,0.0649234
13535,0.0648994
13536,0.064877
13537,0.0648534
13538,0.0648345
13539,0.0648103
13540,0.064786
13541,0.064767
13542,0.0647435
13543,0.0647247
13544,0.0647012
13545,0.0646816
13546,0.0646562
13547,0.0646316
13548,0.0646093
13549,0.0645831
13550,0.0645591
13551,0.0645349
13552,0.0645111
13553,0.0644856
13554,0.064461
13555,0.0644412
13556,0.0644192
13557,0.0644002
13558,0.0643776
13559,0.0643549
13560,0.0643334
13561,0.0643095
13562,0.0642851
13563,0.0642602
13564,0.0642369
13565,0.0642125
13566,0.0641909
13567,0.0641649
13568,0.0641443
13569,0.0641227
13570,0.0640995
13571,0.0640739
13572,0.0640522
13573,0.0640332
13574,0.0640076
13575,0.0639819
13576,0.0639622
13577,0.0639381
13578,0.0639148
13579,0.0638916
13580,0.0638683
13581,0.0638485
13582,0.0638287
13583,0.063809
13584,0.0637829
13585,0.0637577
13586,0.063737
13587,0.0637157
13588,0.0636903
13589,0.0636661
13590,0.0636414
13591,0.0636216
13592,0.0636008
13593,0.0635787
13594,0.0635532
13595,0.0635283
13596,0.0635092
13597,0.0634891
13598,0.063465
13599,0.0634439
13600,0.0634212
13601,0.0634011
13602,0.0633815
13603,0.0633563
13604,0.063336
13605,0.0633099
13606,0.0632857
13607,0.0632643
13608,0.0632407
13609,0.0632203
13610,0.0631951
13611,0.0631755
13612,0.0631539
13613,0.0631279
13614,0.0631073
13615,0.0630863
13616,0.0630617
13617,0.0630392
13618,0.0630158
13619,0.0629924
13620,0.0629729
13621,0.0629517
13622,0.0629274
13623,0.0629058
13624,0.0628815
13625,0.0628583
13626,0.0628388
13627,0.0628141
13628,0.0627897
13629,0.062765
13630,0.0627462
13631,0.062726
13632,0.0627003
13633,0.0626804
13634,0.0626619
13635,0.0626424
13636,0.0626228
13637,0.0625987
13638,0.0625765
13639,0.0625521
13640,0.0625267
13641,0.0625059
13642,0.0624807
13643,0.0624603
13644,0.06244
13645,0.0624208
13646,0.062398
13647,0.0623722
13648,0.0623492
13649,0.0623301
13650,0.0623071
13651,0.0622832
13652,0.0622615
13653,0.0622409
13654,0.0622225
13655,0.0622034
13656,0.0621785
13657,0.062159
13658,0.0621339
13659,0.0621109
13660,0.0620855
13661,0.0620601
13662,0.0620358
13663,0.0620108
13664,0.0619919
13665,0.0619675
13666,0.0619417
13667,0.0619216
13668,0.0618995
13669,0.0618775
13670,0.061852
13671,0.0618307
13672,0.0618068
13673,0.0617822
13674,0.061759
13675,0.0617337
13676,0.0617085
13677,0.0616893
13678,0.0616642
13679,0.0616422
13680,0.0616222
13681,0.0616002
13682,0.0615811
13683,0.0615579
13684,0.0615341
13685,0.0615147
13686,0.0614908
13687,0.0614683
13688,0.0614476
13689,0.0614248
13690,0.061406
13691,0.0613861
13692,0.061364
13693,0.0613393
13694,0.0613207
13695,0.061298
13696,0.0612749
13697,0.0612565
13698,0.0612323
13699,0.0612137
13700,0.0611916
13701,0.0611678
13702,0.0611461
13703,0.0611264
13704,0.0611042
13705,0.0610859
13706,0.0610669
13707,0.0610455
13708,0.0610261
13709,0.0610081
13710,0.0609836
13711,0.0609623
13712,0.0609404
13713,0.0609152
13714,0.0608973
13715,0.0608779
13716,0.0608592
13717,0.0608355
13718,0.0608119
13719,0.0607907
13720,0.0607702
13721,0.0607462
13722,0.0607233
13723,0.0606993
13724,0.0606764
13725,0.0606531
13726,0.0606323
13727,0.0606125
13728,0.0605889
13729,0.0605701
13730,0.0605497
13731,0.06053
13732,0.0605058
13733,0.0604821
13734,0.0604608
13735,0.0604402
13736,0.0604163
13737,0.0603941
13738,0.0603706
13739,0.0603457
13740,0.0603233
13741,0.0603009
13742,0.0602805
13743,0.0602626
13744,0.0602405
13745,0.06022
13746,0.0602006
13747,0.0601779
13748,0.0601599
13749,0.0601353
13750,0.0601176
13751,0.060097
13752,0.0600739
13753,0.0600512
13754,0.0600326
13755,0.0600125
13756,0.0599923
13757,0.0599708
13758,0.059949
13759,0.0599313
13760,0.0599089
13761,0.0598851
13762,0.0598655
13763,0.0598445
13764,0.0598225
13765,0.0597997
13766,0.0597763
13767,0.0597563
13768,0.0597371
13769,0.0597157
13770,0.0596962
13771,0.0596728
13772,0.0596552
13773,0.0596332
13774,0.0596097
13775,0.0595878
13776,0.0595636
13777,0.0595389
13778,0.0595201
13779,0.0594957
13780,0.0594717
13781,0.0594528
13782,0.0594332
13783,0.0594114
13784,0.0593879
13785,0.0593674
13786,0.0593437
13787,0.0593257
13788,0.0593019
13789,0.0592818
13790,0.0592637
13791,0.0592429
13792,0.0592245
13793,0.0592045
13794,0.0591809
13795,0.0591584
13796,0.0591339
13797,0.0591121
13798,0.0590878
13799,0.0590692
13800,0.0590446
13801,0.059026
13802,0.0590019
13803,0.0589846
13804,0.0589619
13805,0.0589394
13806,0.0589177
13807,0.0588959
13808,0.0588737
13809,0.058851
13810,0.0588299
13811,0.0588088
13812,0.0587851
13813,0.0587623
13814,0.0587377
13815,0.0587155
13816,0.0586977
13817,0.0586743
13818,0.0586517
13819,0.0586277
13820,0.0586096
13821,0.0585865
13822,0.0585668
13823,0.0585477
13824,0.0585299
13825,0.0585118
13826,0.0584882
13827,0.0584708
13828,0.0584486
13829,0.0584255
13830,0.0584068
13831,0.0583847
13832,0.0583608
13833,0.0583431
13834,0.058321
13835,0.0582991
13836,0.0582764
13837,0.0582581
13838,0.0582396
13839,0.0582198
13840,0.0581964
13841,0.0581744
13842,0.0581513
13843,0.058129
13844,0.0581092
13845,0.0580862
13846,0.0580667
13847,0.0580464
13848,0.0580248
13849,0.0580006
13850,0.0579811
13851,0.0579589
13852,0.0579361
13853,0.0579144
13854,0.0578909
13855,0.0578676
13856,0.0578453
13857,0.0578227
13858,0.0577992
13859,0.0577796
13860,0.0577587
13861,0.0577412
13862,0.0577175
13863,0.0576972
13864,0.0576792
13865,0.0576578
13866,0.0576409
13867,0.0576177
13868,0.0575954
13869,0.0575771
13870,0.0575588
13871,0.0575376
13872,0.0575149
13873,0.057491
13874,0.0574724
13875,0.0574547
13876,0.0574322
13877,0.0574113
13878,0.0573905
13879,0.0573711
13880,0.0573504
13881,0.0573277
13882,0.0573038
13883,0.0572849
13884,0.0572651
13885,0.057242
13886,0.0572244
13887,0.0572072
13888,0.0571858
13889,0.0571621
13890,0.0571423
13891,0.0571249
13892,0.0571078
13893,0.0570886
13894,0.057068
13895,0.0570499
13896,0.0570269
13897,0.0570062
13898,0.0569894
13899,0.0569684
13900,0.0569466
13901,0.0569284
13902,0.056911
13903,0.0568908
13904,0.0568728
13905,0.0568538
13906,0.0568328
13907,0.0568097
13908,0.0567872
13909,0.0567702
13910,0.0567519
13911,0.0567329
13912,0.0567102
13913,0.0566921
13914,0.0566713
13915,0.056653
13916,0.0566361
13917,0.0566147
13918,0.056596
13919,0.0565746
13920,0.0565534
13921,0.056532
13922,0.0565101
13923,0.0564887
13924,0.0564655
13925,0.0564473
13926,0.0564248
13927,0.0564026
13928,0.0563807
13929,0.0563582
13930,0.0563391
13931,0.0563196
13932,0.0563031
13933,0.0562834
13934,0.0562609
13935,0.0562431
13936,0.0562215
13937,0.056202
13938,0.0561851
13939,0.0561649
13940,0.0561451
13941,0.0561266
13942,0.0561045
13943,0.056086
13944,0.0560661
13945,0.0560473
13946,0.0560273
13947,0.0560071
13948,0.0559842
13949,0.0559625
13950,0.0559451
13951,0.0559246
13952,0.0559056
13953,0.0558832
13954,0.0558654
13955,0.055847
13956,0.0558302
13957,0.055807
13958,0.0557905
13959,0.0557686
13960,0.0557464
13961,0.0557274
13962,0.0557098
13963,0.0556876
13964,0.0556658
13965,0.0556428
13966,0.0556197
13967,0.0556
13968,0.0555809
13969,0.0555643
13970,0.0555416
13971,0.0555197
13972,0.0555009
13973,0.0554796
13974,0.0554632
13975,0.0554414
13976,0.0554184
13977,0.0553985
13978,0.0553802
13979,0.0553576
13980,0.0553398
13981,0.0553206
13982,0.0553009
13983,0.0552806
13984,0.0552626
13985,0.0552417
13986,0.0552198
13987,0.0552013
13988,0.0551805
13989,0.0551586
13990,0.0551418
13991,0.0551223
13992,0.0551048
13993,0.0550868
13994,0.0550686
13995,0.0550461
13996,0.0550282
13997,0.0550101
13998,0.0549912
13999,0.0549707
14000,0.0549522
14001,0.0549339
14002,0.0549149
14003,0.0548942
14004,0.0548715
14005,0.0548523
14006,0.0548331
14007,0.0548105
14008,0.0547882
14009,0.0547673
14010,0.0547451
14011,0.0547282
14012,0.0547117
14013,0.0546929
14014,0.0546721
14015,0.0546537
14016,0.0546377
14017,0.0546183
14018,0.0545978
14019,0.0545771
14020,0.054559
14021,0.054538
14022,0.0545213
14023,0.0545019
14024,0.0544795
14025,0.0544607
14026,0.0544419
14027,0.0544244
14028,0.0544039
14029,0.0543827
14030,0.0543613
14031,0.0543389
14032,0.0543227
14033,0.0543054
14034,0.0542851
14035,0.054269
14036,0.0542488
14037,0.0542327
14038,0.0542168
14039,0.0541971
14040,0.0541763
14041,0.0541542
14042,0.0541338
14043,0.0541125
14044,0.0540943
14045,0.0540761
14046,0.0540595
14047,0.0540411
14048,0.05402
14049,0.053999
14050,0.0539833
14051,0.053967
14052,0.0539478
14053,0.0539313
14054,0.0539116
14055,0.0538926
14056,0.0538733
14057,0.0538513
14058,0.053831
14059,0.0538142
14060,0.0537936
14061,0.0537745
14062,0.0537579
14063,0.0537369
14064,0.0537167
14065,0.0536958
14066,0.0536746
14067,0.053657
14068,0.0536358
14069,0.0536145
14070,0.0535935
14071,0.053574
14072,0.053553
14073,0.0535341
14074,0.053516
14075,0.0534996
14076,0.0534787
14077,0.0534597
14078,0.0534408
14079,0.0534211
14080,0.0534038
14081,0.0533849
14082,0.0533647
14083,0.0533443
14084,0.0533246
14085,0.0533074
14086,0.0532907
14087,0.0532745
14088,0.0532576
14089,0.0532366
14090,0.0532193
14091,0.0531978
14092,0.0531802
14093,0.0531618
14094,0.0531417
14095,0.05312
14096,0.0531033
14097,0.0530843
14098,0.0530671
14099,0.0530518
14100,0.0530338
14101,0.053018
14102,0.0529988
14103,0.0529822
14104,0.0529631
14105,0.0529419
14106,0.0529244
14107,0.0529067
14108,0.0528886
14109,0.0528681
14110,0.0528468
14111,0.0528272
14112,0.0528101
14113,0.0527906
14114,0.0527727
14115,0.0527519
14116,0.0527311
14117,0.052712
14118,0.0526906
14119,0.0526752
14120,0.0526573
14121,0.0526403
14122,0.052619
14123,0.0525991
14124,0.0525795
14125,0.0525599
14126,0.0525402
14127,0.0525196
14128,0.0525031
14129,0.052482
14130,0.0524615
14131,0.0524424
14132,0.0524274
14133,0.0524096
14134,0.0523895
14135,0.0523707
14136,0.0523536
14137,0.0523382
14138,0.0523175
14139,0.0522978
14140,0.0522773
14141,0.052257
14142,0.0522397
14143,0.052224
14144,0.0522061
14145,0.0521865
14146,0.0521654
14147,0.0521486
14148,0.0521318
14149,0.0521109
14150,0.0520938
14151,0.0520745
14152,0.0520583
14153,0.0520415
14154,0.0520241
14155,0.0520038
14156,0.051983
14157,0.051968
14158,0.0519487
14159,0.051933
14160,0.0519121
14161,0.0518938
14162,0.0518743
14163,0.0518534
14164,0.0518329
14165,0.051815
14166,0.0517966
