step,error
4556,0.623712
4557,0.62353
4558,0.623327
4559,0.623122
4560,0.622901
4561,0.622675
4562,0.62246
4563,0.622272
4564,0.622069
4565,0.621841
4566,0.621609
4567,0.621407
4568,0.62121
4569,0.62103
4570,0.620845
4571,0.620646
4572,0.620463
4573,0.620276
4574,0.620046
4575,0.619835
4576,0.619613
4577,0.6194
4578,0.619225
4579,0.619025
4580,0.618849
4581,0.618654
4582,0.618478
4583,0.618261
4584,0.618034
4585,0.61781
4586,0.617639
4587,0.617439
4588,0.617208
4589,0.617002
4590,0.616832
4591,0.616617
4592,0.616421
4593,0.616208
4594,0.615979
4595,0.615759
4596,0.615553
4597,0.615325
4598,0.615134
4599,0.614907
4600,0.614732
4601,0.614528
4602,0.614337
4603,0.61415
4604,0.613932
4605,0.613746
4606,0.613521
4607,0.613315
4608,0.613091
4609,0.612862
4610,0.612634
4611,0.612405
4612,0.612214
4613,0.612041
4614,0.611833
4615,0.611654
4616,0.611429
4617,0.611215
4618,0.611003
4619,0.610779
4620,0.610595
4621,0.610384
4622,0.610175
4623,0.609967
4624,0.609775
4625,0.609569
4626,0.609371
4627,0.609148
4628,0.608946
4629,0.608729
4630,0.608511
4631,0.608303
4632,0.608116
4633,0.607938
4634,0.607718
4635,0.607547
4636,0.607353
4637,0.607138
4638,0.606931
4639,0.606744
4640,0.60653
4641,0.606325
4642,0.60614
4643,0.605968
4644,0.605758
4645,0.605534
4646,0.605346
4647,0.605142
4648,0.604933
4649,0.604773
4650,0.604577
4651,0.604355
4652,0.604145
4653,0.60397
4654,0.603769
4655,0.603602
4656,0.60339
4657,0.603165
4658,0.602943
4659,0.602758
4660,0.602545
4661,0.602331
4662,0.602111
4663,0.601942
4664,0.601721
4665,0.601508
4666,0.601334
4667,0.601148
4668,0.600947
4669,0.600735
4670,0.60053
4671,0.600345
4672,0.600157
4673,0.599937
4674,0.599746
4675,0.59958
4676,0.599363
4677,0.599153
4678,0.598952
4679,0.598753
4680,0.598543
4681,0.59837
4682,0.598176
4683,0.597984
4684,0.597801
4685,0.597638
4686,0.597443
4687,0.597278
4688,0.597115
4689,0.596923
4690,0.596739
4691,0.596528
4692,0.596351
4693,0.596174
4694,0.595958
4695,0.595792
4696,0.595631
4697,0.595469
4698,0.595278
4699,0.595079
4700,0.59487
4701,0.5947
4702,0.594485
4703,0.594317
4704,0.594159
4705,0.593977
4706,0.593805
4707,0.59359
4708,0.593427
4709,0.593217
4710,0.59303
4711,0.592823
4712,0.592605
4713,0.592389
4714,0.592214
4715,0.592037
4716,0.59182
4717,0.591617
4718,0.591438
4719,0.591222
4720,0.591053
4721,0.590855
4722,0.590649
4723,0.590466
4724,0.590257
4725,0.590058
4726,0.589869
4727,0.58966
4728,0.589463
4729,0.589247
4730,0.589062
4731,0.588878
4732,0.588714
4733,0.588537
4734,0.588346
4735,0.588181
4736,0.587986
4737,0.587787
4738,0.58757
4739,0.587373
4740,0.587185
4741,0.586998
4742,0.586815
4743,0.586636
4744,0.586455
4745,0.586265
4746,0.58607
4747,0.585893
4748,0.585716
4749,0.585505
4750,0.585331
4751,0.585148
4752,0.58496
4753,0.584745
4754,0.584543
4755,0.584368
4756,0.584174
4757,0.584003
4758,0.583843
4759,0.583674
4760,0.583506
4761,0.583319
4762,0.583128
4763,0.582956
4764,0.582755
4765,0.582598
4766,0.58242
4767,0.582245
4768,0.582049
4769,0.581872
4770,0.581664
4771,0.581502
4772,0.581301
4773,0.581129
4774,0.580945
4775,0.580784
4776,0.580581
4777,0.58042
4778,0.580241
4779,0.580088
4780,0.579876
4781,0.579684
4782,0.579501
4783,0.579319
4784,0.579133
4785,0.578968
4786,0.57877
4787,0.578608
4788,0.578431
4789,0.57823
4790,0.578058
4791,0.577872
4792,0.577703
4793,0.577501
4794,0.577303
4795,0.577094
4796,0.576892
4797,0.57668
4798,0.576514
4799,0.576332
4800,0.576159
4801,0.576002
4802,0.575816
4803,0.575604
4804,0.575434
4805,0.575225
4806,0.575067
4807,0.574914
4808,0.574702
4809,0.57453
4810,0.574373
4811,0.574164
4812,0.573955
4813,0.573772
4814,0.573595
4815,0.573411
4816,0.57322
4817,0.573065
4818,0.572877
4819,0.57267
4820,0.572475
4821,0.572274
4822,0.572096
4823,0.571889
4824,0.5717
4825,0.571544
4826,0.571341
4827,0.571165
4828,0.571011
4829,0.570857
4830,0.570659
4831,0.570486
4832,0.57033
4833,0.570162
4834,0.56999
4835,0.56982
4836,0.569662
4837,0.56949
4838,0.56932
4839,0.569156
4840,0.568961
4841,0.568788
4842,0.56863
4843,0.568437
4844,0.568239
4845,0.56806
4846,0.567899
4847,0.567725
4848,0.567545
4849,0.567353
4850,0.567185
4851,0.567023
4852,0.566842
4853,0.566653
4854,0.566498
4855,0.566342
4856,0.566151
4857,0.565947
4858,0.565776
4859,0.565585
4860,0.565379
4861,0.565217
4862,0.565012
4863,0.56486
4864,0.564685
4865,0.564519
4866,0.564351
4867,0.564166
4868,0.563981
4869,0.563797
4870,0.563606
4871,0.563438
4872,0.563238
4873,0.563043
4874,0.56284
4875,0.562652
4876,0.562492
4877,0.562338
4878,0.562135
4879,0.561951
4880,0.561764
4881,0.561602
4882,0.561406
4883,0.561244
4884,0.561049
4885,0.560848
4886,0.56068
4887,0.560506
4888,0.560307
4889,0.560117
4890,0.559963
4891,0.559765
4892,0.559568
4893,0.559417
4894,0.559219
4895,0.559058
4896,0.558893
4897,0.558745
4898,0.558552
4899,0.558357
4900,0.558169
4901,0.557995
4902,0.557841
4903,0.557662
4904,0.5575
4905,0.557297
4906,0.557142
4907,0.55697
4908,0.556819
4909,0.556669
4910,0.556518
4911,0.556326
4912,0.556167
4913,0.555971
4914,0.555769
4915,0.555568
4916,0.555377
4917,0.555213
4918,0.555043
4919,0.554859
4920,0.554659
4921,0.554485
4922,0.55431
4923,0.554119
4924,0.553944
4925,0.553779
4926,0.553579
4927,0.553393
4928,0.553222
4929,0.553035
4930,0.552857
4931,0.552708
4932,0.552555
4933,0.552374
4934,0.552195
4935,0.552028
4936,0.551856
4937,0.551673
4938,0.551484
4939,0.551304
4940,0.551121
4941,0.550931
4942,0.550763
4943,0.55057
4944,0.550389
4945,0.550223
4946,0.550032
4947,0.549867
4948,0.549686
4949,0.549534
4950,0.549338
4951,0.549163
4952,0.548983
4953,0.548818
4954,0.548657
4955,0.548511
4956,0.548331
4957,0.548174
4958,0.547988
4959,0.547788
4960,0.547595
4961,0.54744
4962,0.547295
4963,0.547097
4964,0.546909
4965,0.546732
4966,0.546569
4967,0.546404
4968,0.546252
4969,0.546054
4970,0.545859
4971,0.545673
4972,0.545488
4973,0.545335
4974,0.545157
4975,0.544995
4976,0.544818
4977,0.544652
4978,0.544474
4979,0.54432
4980,0.544147
4981,0.543973
4982,0.543792
4983,0.543648
4984,0.543457
4985,0.543265
4986,0.543118
4987,0.54295
4988,0.542805
4989,0.542619
4990,0.542448
4991,0.542255
4992,0.54206
4993,0.541889
4994,0.541698
4995,0.541515
4996,0.54137
4997,0.541217
4998,0.541072
4999,0.540917
5000,0.540765
5001,0.540572
5002,0.540379
5003,0.540188
5004,0.540035
5005,0.539864
5006,0.539709
5007,0.539525
5008,0.539335
5009,0.539148
5010,0.538958
5011,0.538794
5012,0.538633
5013,0.538465
5014,0.538299
5015,0.538148
5016,0.537985
5017,0.537818
5018,0.537642
5019,0.537479
5020,0.537327
5021,0.537183
5022,0.53702
5023,0.536873
5024,0.536702
5025,0.536546
5026,0.536361
5027,0.536189
5028,0.536025
5029,0.535839
5030,0.535659
5031,0.535488
5032,0.535307
5033,0.535131
5034,0.53497
5035,0.53478
5036,0.534631
5037,0.534457
5038,0.53428
5039,0.534088
5040,0.533929
5041,0.533759
5042,0.533599
5043,0.53342
5044,0.533229
5045,0.533049
5046,0.532864
5047,0.532701
5048,0.532553
5049,0.532389
5050,0.532205
5051,0.532051
5052,0.531886
5053,0.531737
5054,0.531574
5055,0.531386
5056,0.531224
5057,0.531073
5058,0.530908
5059,0.530728
5060,0.530536
5061,0.530391
5062,0.530241
5063,0.530061
5064,0.529884
5065,0.529711
5066,0.529536
5067,0.529353
5068,0.5292
5069,0.529045
5070,0.528863
5071,0.528691
5072,0.528511
5073,0.528365
5074,0.528211
5075,0.528032
5076,0.52785
5077,0.527706
5078,0.527561
5079,0.527375
5080,0.527209
5081,0.527027
5082,0.526877
5083,0.526691
5084,0.52655
5085,0.52638
5086,0.526199
5087,0.526037
5088,0.52586
5089,0.525708
5090,0.525562
5091,0.525385
5092,0.525229
5093,0.525076
5094,0.524913
5095,0.524725
5096,0.524586
5097,0.524445
5098,0.524266
5099,0.524116
5100,0.52396
5101,0.523791
5102,0.52361
5103,0.523473
5104,0.5233
5105,0.523159
5106,0.522979
5107,0.522816
5108,0.522671
5109,0.522488
5110,0.522335
5111,0.522166
5112,0.521991
5113,0.521823
5114,0.521664
5115,0.521483
5116,0.521341
5117,0.521188
5118,0.521038
5119,0.520858
5120,0.520694
5121,0.520537
5122,0.520371
5123,0.520193
5124,0.520018
5125,0.519834
5126,0.519657
5127,0.519484
5128,0.519347
5129,0.519181
5130,0.518997
5131,0.518842
5132,0.518701
5133,0.518525
5134,0.518369
5135,0.518193
5136,0.518017
5137,0.517874
5138,0.517726
5139,0.517545
5140,0.517408
5141,0.517241
5142,0.517078
5143,0.5169
5144,0.516758
5145,0.516575
5146,0.516405
5147,0.516258
5148,0.51611
5149,0.51593
5150,0.515795
5151,0.515623
5152,0.515481
5153,0.515317
5154,0.515156
5155,0.514974
5156,0.514813
5157,0.514666
5158,0.514495
5159,0.514334
5160,0.514163
5161,0.513995
5162,0.51382
5163,0.513643
5164,0.513489
5165,0.513347
5166,0.513181
5167,0.51304
5168,0.51289
5169,0.512715
5170,0.51258
5171,0.512429
5172,0.512276
5173,0.512116
5174,0.511976
5175,0.511822
5176,0.511663
5177,0.511491
5178,0.511325
5179,0.511156
5180,0.510991
5181,0.510824
5182,0.510676
5183,0.510501
5184,0.510359
5185,0.510185
5186,0.510013
5187,0.509847
5188,0.509714
5189,0.509558
5190,0.509425
5191,0.509255
5192,0.509121
5193,0.508946
5194,0.508782
5195,0.508629
5196,0.508449
5197,0.508307
5198,0.508149
5199,0.508003
5200,0.507827
5201,0.507667
5202,0.507507
5203,0.507362
5204,0.507181
5205,0.507017
5206,0.506849
5207,0.506693
5208,0.506543
5209,0.506394
5210,0.506258
5211,0.506081
5212,0.505903
5213,0.505748
5214,0.50558
5215,0.505446
5216,0.505301
5217,0.505145
5218,0.504979
5219,0.504835
5220,0.504661
5221,0.504492
5222,0.504314
5223,0.504139
5224,0.50398
5225,0.50382
5226,0.503676
5227,0.503519
5228,0.503353
5229,0.503186
5230,0.503019
5231,0.502856
5232,0.502717
5233,0.502574
5234,0.502401
5235,0.502262
5236,0.502091
5237,0.501934
5238,0.501776
5239,0.501639
5240,0.501468
5241,0.501303
5242,0.501172
5243,0.501007
5244,0.500871
5245,0.500705
5246,0.500536
5247,0.500388
5248,0.50025
5249,0.500099
5250,0.49994
5251,0.499763
5252,0.499626
5253,0.49947
5254,0.499299
5255,0.499135
5256,0.499002
5257,0.498869
5258,0.498733
5259,0.498567
5260,0.498401
5261,0.498229
5262,0.498081
5263,0.49791
5264,0.497778
5265,0.497638
5266,0.497509
5267,0.49734
5268,0.497176
5269,0.497018
5270,0.496844
5271,0.496693
5272,0.49655
5273,0.496376
5274,0.496238
5275,0.496092
5276,0.495932
5277,0.495758
5278,0.495597
5279,0.495429
5280,0.495283
5281,0.495144
5282,0.494977
5283,0.494828
5284,0.49467
5285,0.494509
5286,0.494376
5287,0.494209
5288,0.494048
5289,0.493907
5290,0.493752
5291,0.493604
5292,0.493473
5293,0.493303
5294,0.493163
5295,0.493029
5296,0.4929
5297,0.49276
5298,0.492587
5299,0.492425
5300,0.492257
5301,0.492088
5302,0.491951
5303,0.491822
5304,0.491655
5305,0.491509
5306,0.491363
5307,0.491212
5308,0.491072
5309,0.490899
5310,0.490759
5311,0.490601
5312,0.490471
5313,0.490297
5314,0.490168
5315,0.49
5316,0.489842
5317,0.489708
5318,0.489551
5319,0.489409
5320,0.489267
5321,0.489136
5322,0.488978
5323,0.488829
5324,0.488658
5325,0.488491
5326,0.488337
5327,0.488166
5328,0.488038
5329,0.487888
5330,0.487731
5331,0.487563
5332,0.48742
5333,0.487255
5334,0.487086
5335,0.486956
5336,0.486822
5337,0.486683
5338,0.48653
5339,0.486383
5340,0.486246
5341,0.486083
5342,0.485911
5343,0.485766
5344,0.485605
5345,0.485477
5346,0.485342
5347,0.485197
5348,0.485063
5349,0.4849
5350,0.484743
5351,0.484593
5352,0.484427
5353,0.484289
5354,0.484119
5355,0.483956
5356,0.48383
5357,0.48368
5358,0.483519
5359,0.483388
5360,0.48322
5361,0.483076
5362,0.482952
5363,0.482814
5364,0.482683
5365,0.482517
5366,0.482374
5367,0.482234
5368,0.482103
5369,0.481938
5370,0.481781
5371,0.481639
5372,0.481485
5373,0.481328
5374,0.481173
5375,0.48103
5376,0.48087
5377,0.480706
5378,0.480545
5379,0.48038
5380,0.480224
5381,0.480082
5382,0.479939
5383,0.479791
5384,0.479637
5385,0.479494
5386,0.479358
5387,0.479202
5388,0.479038
5389,0.47887
5390,0.478707
5391,0.478546
5392,0.478405
5393,0.478242
5394,0.478118
5395,0.477969
5396,0.477813
5397,0.477671
5398,0.477509
5399,0.477346
5400,0.477212
5401,0.477067
5402,0.476934
5403,0.476772
5404,0.476638
5405,0.476475
5406,0.47634
5407,0.476175
5408,0.476018
5409,0.475851
5410,0.475692
5411,0.475551
5412,0.475411
5413,0.475278
5414,0.475118
5415,0.474952
5416,0.474804
5417,0.474677
5418,0.474524
5419,0.474379
5420,0.474253
5421,0.474108
5422,0.473974
5423,0.47383
5424,0.473692
5425,0.473558
5426,0.473393
5427,0.47327
5428,0.473119
5429,0.472961
5430,0.4728
5431,0.472641
5432,0.472506
5433,0.472385
5434,0.472233
5435,0.472087
5436,0.471924
5437,0.471762
5438,0.47162
5439,0.47147
5440,0.47131
5441,0.471178
5442,0.471014
5443,0.470889
5444,0.470745
5445,0.470587
5446,0.47046
5447,0.470338
5448,0.470176
5449,0.47002
5450,0.469875
5451,0.46971
5452,0.469578
5453,0.469427
5454,0.469287
5455,0.46914
5456,0.46898
5457,0.468839
5458,0.468695
5459,0.46855
5460,0.468423
5461,0.468281
5462,0.468147
5463,0.468004
5464,0.46786
5465,0.467698
5466,0.467537
5467,0.467397
5468,0.467241
5469,0.467102
5470,0.466983
5471,0.466833
5472,0.466684
5473,0.466522
5474,0.466366
5475,0.466243
5476,0.466087
5477,0.465926
5478,0.465802
5479,0.465653
5480,0.465501
5481,0.465355
5482,0.465202
5483,0.465043
5484,0.464911
5485,0.464784
5486,0.464646
5487,0.464518
5488,0.464376
5489,0.464214
5490,0.464063
5491,0.463911
5492,0.463773
5493,0.463612
5494,0.463484
5495,0.463326
5496,0.463167
5497,0.46304
5498,0.462908
5499,0.462757
5500,0.462613
5501,0.46248
5502,0.462345
5503,0.46222
5504,0.462087
5505,0.461962
5506,0.461834
5507,0.461712
5508,0.461592
5509,0.461458
5510,0.461304
5511,0.461153
5512,0.460997
5513,0.460856
5514,0.460709
5515,0.460588
5516,0.460441
5517,0.460322
5518,0.460189
5519,0.460063
5520,0.459945
5521,0.459785
5522,0.459628
5523,0.459491
5524,0.459332
5525,0.459213
5526,0.459083
5527,0.458928
5528,0.458801
5529,0.458658
5530,0.458515
5531,0.458363
5532,0.458209
5533,0.458053
5534,0.457896
5535,0.457775
5536,0.457659
5537,0.457536
5538,0.45741
5539,0.457291
5540,0.457154
5541,0.456995
5542,0.456845
5543,0.456716
5544,0.456576
5545,0.456442
5546,0.456306
5547,0.456184
5548,0.456049
5549,0.455902
5550,0.455774
5551,0.455638
5552,0.455491
5553,0.455369
5554,0.455217
5555,0.455072
5556,0.454945
5557,0.454824
5558,0.454685
5559,0.454547
5560,0.454401
5561,0.454284
5562,0.454157
5563,0.454019
5564,0.453866
5565,0.453744
5566,0.453601
5567,0.453446
5568,0.453318
5569,0.453168
5570,0.453013
5571,0.452869
5572,0.452719
5573,0.452572
5574,0.452417
5575,0.45229
5576,0.452171
5577,0.452043
5578,0.451912
5579,0.451774
5580,0.451657
5581,0.451514
5582,0.451363
5583,0.451216
5584,0.451066
5585,0.450919
5586,0.450788
5587,0.450673
5588,0.450522
5589,0.450371
5590,0.450234
5591,0.4501
5592,0.449948
5593,0.449802
5594,0.449647
5595,0.449501
5596,0.449349
5597,0.44921
5598,0.449067
5599,0.448948
5600,0.448818
5601,0.44868
5602,0.448532
5603,0.448414
5604,0.448286
5605,0.448145
5606,0.448014
5607,0.447883
5608,0.447728
5609,0.447583
5610,0.447434
5611,0.447319
5612,0.447192
5613,0.447045
5614,0.446899
5615,0.446784
5616,0.446648
5617,0.446531
5618,0.446412
5619,0.446285
5620,0.446133
5621,0.445992
5622,0.445846
5623,0.445701
5624,0.445571
5625,0.445427
5626,0.445292
5627,0.445169
5628,0.445044
5629,0.444926
5630,0.444799
5631,0.44466
5632,0.444518
5633,0.444403
5634,0.444261
5635,0.444109
5636,0.443964
5637,0.443851
5638,0.443724
5639,0.443581
5640,0.443437
5641,0.443317
5642,0.443172
5643,0.443059
5644,0.442909
5645,0.442775
5646,0.442658
5647,0.442528
5648,0.442391
5649,0.442268
5650,0.442127
5651,0.441994
5652,0.441847
5653,0.441714
5654,0.441593
5655,0.441473
5656,0.441355
5657,0.441214
5658,0.441084
5659,0.440954
5660,0.440811
5661,0.440674
5662,0.440522
5663,0.440393
5664,0.44025
5665,0.44011
5666,0.43998
5667,0.439848
5668,0.43971
5669,0.43957
5670,0.439451
5671,0.439323
5672,0.439175
5673,0.439027
5674,0.438898
5675,0.438753
5676,0.438627
5677,0.438494
5678,0.438375
5679,0.438226
5680,0.438084
5681,0.437937
5682,0.437811
5683,0.437675
5684,0.437551
5685,0.437415
5686,0.437273
5687,0.437142
5688,0.437021
5689,0.436905
5690,0.436759
5691,0.436608
5692,0.436466
5693,0.436322
5694,0.436192
5695,0.436058
5696,0.435928
5697,0.435783
5698,0.435633
5699,0.435517
5700,0.435382
5701,0.435266
5702,0.435133
5703,0.435005
5704,0.434894
5705,0.434747
5706,0.434627
5707,0.434499
5708,0.434372
5709,0.434245
5710,0.434125
5711,0.434009
5712,0.433891
5713,0.433753
5714,0.433617
5715,0.433484
5716,0.433368
5717,0.433239
5718,0.433091
5719,0.432961
5720,0.432827
5721,0.432684
5722,0.432555
5723,0.432429
5724,0.432293
5725,0.432148
5726,0.432002
5727,0.431889
5728,0.431752
5729,0.431606
5730,0.431486
5731,0.431365
5732,0.431255
5733,0.431115
5734,0.430976
5735,0.430865
5736,0.430728
5737,0.430582
5738,0.430456
5739,0.430345
5740,0.430223
5741,0.430083
5742,0.429968
5743,0.429835
5744,0.429708
5745,0.429565
5746,0.429451
5747,0.429315
5748,0.429193
5749,0.42908
5750,0.428967
5751,0.428824
5752,0.428679
5753,0.428547
5754,0.428428
5755,0.428298
5756,0.428171
5757,0.428057
5758,0.42792
5759,0.427805
5760,0.427699
5761,0.427556
5762,0.427436
5763,0.427327
5764,0.427191
5765,0.427077
5766,0.426965
5767,0.426842
5768,0.426734
5769,0.426603
5770,0.426478
5771,0.426354
5772,0.426234
5773,0.426102
5774,0.425957
5775,0.425821
5776,0.425694
5777,0.425583
5778,0.42546
5779,0.425322
5780,0.425207
5781,0.42508
5782,0.424947
5783,0.424835
5784,0.424727
5785,0.424586
5786,0.42445
5787,0.424323
5788,0.424178
5789,0.424055
5790,0.423921
5791,0.423815
5792,0.423695
5793,0.423585
5794,0.423476
5795,0.423332
5796,0.423215
5797,0.423102
5798,0.422982
5799,0.422864
5800,0.422728
5801,0.422593
5802,0.42246
5803,0.422355
5804,0.422236
5805,0.422103
5806,0.421969
5807,0.421833
5808,0.421697
5809,0.421589
5810,0.421462
5811,0.42132
5812,0.421193
5813,0.421085
5814,0.420977
5815,0.420848
5816,0.420706
5817,0.420569
5818,0.420463
5819,0.420322
5820,0.42021
5821,0.420077
5822,0.419936
5823,0.419812
5824,0.419675
5825,0.419532
5826,0.419409
5827,0.419266
5828,0.419154
5829,0.419019
5830,0.418903
5831,0.418766
5832,0.418642
5833,0.4185
5834,0.418362
5835,0.418226
5836,0.418098
5837,0.41797
5838,0.417843
5839,0.417726
5840,0.417596
5841,0.417499
5842,0.417384
5843,0.417275
5844,0.417167
5845,0.417049
5846,0.416918
5847,0.416812
5848,0.416705
5849,0.416572
5850,0.416432
5851,0.416319
5852,0.416202
5853,0.416064
5854,0.415934
5855,0.415823
5856,0.415686
5857,0.41558
5858,0.41547
5859,0.415366
5860,0.415231
5861,0.41511
5862,0.414972
5863,0.414857
5864,0.41474
5865,0.414607
5866,0.414502
5867,0.414364
5868,0.414248
5869,0.414123
5870,0.414011
5871,0.413874
5872,0.413748
5873,0.413629
5874,0.413525
5875,0.413396
5876,0.413264
5877,0.413133
5878,0.413003
5879,0.41287
5880,0.412751
5881,0.412621
5882,0.412482
5883,0.412349
5884,0.412224
5885,0.412097
5886,0.41196
5887,0.411841
5888,0.411713
5889,0.411608
5890,0.411492
5891,0.41137
5892,0.411248
5893,0.411135
5894,0.411004
5895,0.410873
5896,0.410733
5897,0.410604
5898,0.410475
5899,0.41036
5900,0.410247
5901,0.410112
5902,0.410003
5903,0.40987
5904,0.409757
5905,0.409645
5906,0.409527
5907,0.409389
5908,0.409252
5909,0.409146
5910,0.409015
5911,0.408904
5912,0.408772
5913,0.408644
5914,0.40854
5915,0.408426
5916,0.408312
5917,0.408174
5918,0.408046
5919,0.407909
5920,0.407808
5921,0.407704
5922,0.407586
5923,0.407468
5924,0.407355
5925,0.407249
5926,0.407139
5927,0.407028
5928,0.406894
5929,0.406758
5930,0.406634
5931,0.406531
5932,0.406399
5933,0.406269
5934,0.406135
5935,0.406032
5936,0.405897
5937,0.405782
5938,0.405681
5939,0.405548
5940,0.405429
5941,0.405299
5942,0.405193
5943,0.405084
5944,0.404968
5945,0.404859
5946,0.404739
5947,0.40461
5948,0.404502
5949,0.404397
5950,0.404269
5951,0.40416
5952,0.404053
5953,0.403949
5954,0.403822
5955,0.403703
5956,0.403595
5957,0.403459
5958,0.40333
5959,0.403229
5960,0.403096
5961,0.402983
5962,0.402878
5963,0.402752
5964,0.402651
5965,0.40255
5966,0.402423
5967,0.402288
5968,0.402174
5969,0.402045
5970,0.401914
5971,0.401784
5972,0.401664
5973,0.401529
5974,0.401394
5975,0.401259
5976,0.401153
5977,0.401036
5978,0.400909
5979,0.400797
5980,0.400676
5981,0.400562
5982,0.400443
5983,0.400316
5984,0.4002
5985,0.400097
5986,0.39999
5987,0.399866
5988,0.399757
5989,0.399626
5990,0.399501
5991,0.399398
5992,0.39929
5993,0.399161
5994,0.399032
5995,0.398926
5996,0.398798
5997,0.398677
5998,0.398569
5999,0.398463
6000,0.398352
6001,0.398252
6002,0.398119
6003,0.39799
6004,0.397891
6005,0.39776
6006,0.397631
6007,0.397525
6008,0.397412
6009,0.397294
6010,0.397174
6011,0.397043
6012,0.396912
6013,0.396811
6014,0.396689
6015,0.396576
6016,0.396463
6017,0.396336
6018,0.396241
6019,0.396121
6020,0.395996
6021,0.395872
6022,0.395748
6023,0.395616
6024,0.3955
6025,0.395383
6026,0.395279
6027,0.395169
6028,0.395069
6029,0.394955
6030,0.394838
6031,0.394725
6032,0.39461
6033,0.394495
6034,0.394389
6035,0.394274
6036,0.394163
6037,0.394065
6038,0.393944
6039,0.393821
6040,0.393703
6041,0.393597
6042,0.393477
6043,0.393362
6044,0.393252
6045,0.393146
6046,0.393019
6047,0.392896
6048,0.392764
6049,0.392637
6050,0.392529
6051,0.392405
6052,0.392289
6053,0.392197
6054,0.392076
6055,0.391945
6056,0.391831
6057,0.391705
6058,0.391597
6059,0.391478
6060,0.391374
6061,0.39125
6062,0.391119
6063,0.390996
6064,0.390893
6065,0.390789
6066,0.390685
6067,0.390567
6068,0.390466
6069,0.390338
6070,0.390232
6071,0.390108
6072,0.390008
6073,0.389881
6074,0.389778
6075,0.389665
6076,0.38957
6077,0.389439
6078,0.389338
6079,0.389242
6080,0.389117
6081,0.389005
6082,0.388884
6083,0.388776
6084,0.388664
6085,0.388555
6086,0.388449
6087,0.38832
6088,0.388218
6089,0.388103
6090,0.387987
6091,0.387876
6092,0.387768
6093,0.387653
6094,0.387557
6095,0.387442
6096,0.387321
6097,0.387215
6098,0.387117
6099,0.38699
6100,0.386889
6101,0.386781
6102,0.386662
6103,0.386557
6104,0.386454
6105,0.38633
6106,0.386211
6107,0.386106
6108,0.385982
6109,0.385858
6110,0.385756
6111,0.385639
6112,0.385534
6113,0.385442
6114,0.385315
6115,0.385195
6116,0.385087
6117,0.384985
6118,0.384866
6119,0.384751
6120,0.38463
6121,0.384528
6122,0.3844
6123,0.384307
6124,0.384188
6125,0.384092
6126,0.383977
6127,0.383867
6128,0.383763
6129,0.383645
6130,0.38354
6131,0.383428
6132,0.3833
6133,0.383175
6134,0.383057
6135,0.382956
6136,0.382835
6137,0.382726
6138,0.382616
6139,0.382504
6140,0.382401
6141,0.382283
6142,0.382183
6143,0.38207
6144,0.381951
6145,0.381856
6146,0.381756
6147,0.381659
6148,0.381558
6149,0.381434
6150,0.381316
6151,0.381189
6152,0.381094
6153,0.380977
6154,0.380882
6155,0.380764
6156,0.380646
6157,0.38053
6158,0.380433
6159,0.38034
6160,0.380237
6161,0.380129
6162,0.380018
6163,0.379916
6164,0.379811
6165,0.379711
6166,0.379603
6167,0.379509
6168,0.379395
6169,0.379273
6170,0.379159
6171,0.379037
6172,0.378925
6173,0.378806
6174,0.378701
6175,0.3786
6176,0.378478
6177,0.378367
6178,0.378263
6179,0.378169
6180,0.378064
6181,0.377972
6182,0.377877
6183,0.37777
6184,0.377656
6185,0.377563
6186,0.377467
6187,0.377362
6188,0.377243
6189,0.377142
6190,0.377038
6191,0.376945
6192,0.376831
6193,0.376712
6194,0.376609
6195,0.376488
6196,0.376364
6197,0.376248
6198,0.376124
6199,0.376013
6200,0.375902
6201,0.375792
6202,0.375688
6203,0.375595
6204,0.375494
6205,0.375379
6206,0.375277
6207,0.375183
6208,0.375085
6209,0.374972
6210,0.374873
6211,0.374763
6212,0.374653
6213,0.374551
6214,0.374429
6215,0.374331
6216,0.374224
6217,0.374133
6218,0.374021
6219,0.373923
6220,0.373824
6221,0.373703
6222,0.373604
6223,0.373487
6224,0.373372
6225,0.373264
6226,0.373148
6227,0.373036
6228,0.37294
6229,0.372825
6230,0.372729
6231,0.372615
6232,0.372517
6233,0.372409
6234,0.372294
6235,0.372187
6236,0.372091
6237,0.371968
6238,0.37186
6239,0.371759
6240,0.371649
6241,0.371535
6242,0.371417
6243,0.371322
6244,0.37123
6245,0.371116
6246,0.371012
6247,0.370905
6248,0.370792
6249,0.370672
6250,0.370559
6251,0.370438
6252,0.370321
6253,0.370202
6254,0.370086
6255,0.36998
6256,0.369878
6257,0.369771
6258,0.36968
6259,0.369573
6260,0.369478
6261,0.36938
6262,0.369286
6263,0.369186
6264,0.369071
6265,0.368954
6266,0.368837
6267,0.36872
6268,0.368605
6269,0.368502
6270,0.368408
6271,0.368308
6272,0.368215
6273,0.368095
6274,0.367991
6275,0.367896
6276,0.367786
6277,0.36767
6278,0.367559
6279,0.36746
6280,0.367347
6281,0.367247
6282,0.367152
6283,0.367046
6284,0.366951
6285,0.366833
6286,0.366713
6287,0.366607
6288,0.366505
6289,0.366384
6290,0.366265
6291,0.366158
6292,0.366065
6293,0.365976
6294,0.36586
6295,0.365742
6296,0.365625
6297,0.365515
6298,0.365401
6299,0.365292
6300,0.365172
6301,0.365056
6302,0.364938
6303,0.364848
6304,0.364734
